booklink-href,name.1,image-src,author,rating,no of ratings,genre1,genre2,genre3,genre4,genre5,genre6
https://www.goodreads.com/book/show/5139.The_Devil_Wears_Prada,The Devil Wears Prada,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388179604l/5139.jpg,Lauren Weisberger,3.75,773091,"Womens Fiction 
Chick Lit",Fiction,Contemporary,Romance,Adult,Humor
https://www.goodreads.com/book/show/3777732-city-of-glass,City of Glass,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369452339l/3777732.jpg,Cassandra Clare,4.32,765786,Fantasy,Young Adult,"Fantasy 
Paranormal",Romance,"Fantasy 
Urban Fantasy","Paranormal 
Vampires"
https://www.goodreads.com/book/show/10572.A_Clash_of_Kings,A Clash of Kings,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567840212l/10572.jpg,George R.R. Martin,4.41,764653,Fantasy,Fiction,"Fantasy 
Epic Fantasy",Science Fiction Fantasy,,
https://www.goodreads.com/book/show/830502.It,It,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334416842l/830502.jpg,Stephen King,4.24,763358,Horror,Fiction,Thriller,null,,
https://www.goodreads.com/book/show/16299.And_Then_There_Were_None,And Then There Were None,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391120695l/16299.jpg,Agatha Christie,4.26,759914,Mystery,Classics,Fiction,"Mystery 
Crime",,
https://www.goodreads.com/book/show/21787.The_Princess_Bride,The Princess Bride,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327903636l/21787.jpg,William Goldman,4.26,756924,Fantasy,Fiction,Classics,Romance,,
https://www.goodreads.com/book/show/36809135-where-the-crawdads-sing,Where the Crawdads Sing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582135294l/36809135._SY475_.jpg,Delia Owens,4.49,753542,Fiction,"Historical 
Historical Fiction",Mystery,null,,
https://www.goodreads.com/book/show/6900.Tuesdays_with_Morrie,Tuesdays with Morrie,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423763749l/6900.jpg,Mitch Albom,4.11,752659,Nonfiction,"Autobiography 
Memoir",Biography,,,
https://www.goodreads.com/book/show/29844228-thirteen-reasons-why,Thirteen Reasons Why,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555345043l/29844228._SY475_.jpg,Jay Asher,3.93,746653,Young Adult,Contemporary,Fiction,Realistic Fiction,,
https://www.goodreads.com/book/show/24583.The_Adventures_of_Tom_Sawyer,The Adventures of Tom Sawyer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404811979l/24583.jpg,Mark Twain,3.91,733680,Classics,Fiction,Adventure,Young Adult,,
https://www.goodreads.com/book/show/8664353-unbroken,"Unbroken: A World War II Story of Survival, Resilience and Redemption",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327861115l/8664353.jpg,Laura Hillenbrand,4.38,730644,Nonfiction,History,Biography,War,"War 
World War II",
https://www.goodreads.com/book/show/30165203-american-gods,American Gods,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462924585l/30165203.jpg,Neil Gaiman,4.11,730354,Fantasy,Fiction,"Fantasy 
Urban Fantasy","Fantasy 
Mythology",,
https://www.goodreads.com/book/show/18114322-the-grapes-of-wrath,The Grapes of Wrath,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375670575l/18114322.jpg,John Steinbeck,3.97,725972,Classics,Fiction,"Historical 
Historical Fiction",Literature,,
https://www.goodreads.com/book/show/7126.The_Count_of_Monte_Cristo,The Count of Monte Cristo,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309203605l/7126.jpg,Alexandre Dumas,4.25,724876,Classics,Fiction,"Historical 
Historical Fiction",Adventure,,
https://www.goodreads.com/book/show/320.One_Hundred_Years_of_Solitude,One Hundred Years of Solitude,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327881361l/320.jpg,Gabriel García Márquez,4.08,723116,Fiction,Classics,Magical Realism,Literature,,
https://www.goodreads.com/book/show/11857408-fifty-shades-darker,Fifty Shades Darker,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358266080l/11857408.jpg,E.L. James,3.85,721311,Romance,"Adult Fiction 
Erotica",Fiction,"Erotica 
BDSM",,
https://www.goodreads.com/book/show/1582996.City_of_Ashes,City of Ashes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432730356l/1582996._SY475_.jpg,Cassandra Clare,4.18,711667,Fantasy,Young Adult,"Fantasy 
Paranormal",Romance,,
https://www.goodreads.com/book/show/28186.The_Sea_of_Monsters,The Sea of Monsters,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400602661l/28186.jpg,Rick Riordan,4.24,705846,Fantasy,Young Adult,"Fantasy 
Mythology",Fiction,,
https://www.goodreads.com/book/show/1420.Hamlet,Hamlet,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351051208l/1420.jpg,William Shakespeare,4.02,705452,Classics,Plays,null,null,,
https://www.goodreads.com/book/show/44767458-dune,Dune,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555447414l/44767458.jpg,Frank Herbert,4.23,705303,Science Fiction,Fiction,Fantasy,Classics,,
https://www.goodreads.com/book/show/168668.Catch_22,Catch-22,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463157317l/168668.jpg,Joseph Heller,3.98,704646,Classics,Fiction,War,"Historical 
Historical Fiction",,
https://www.goodreads.com/book/show/2120932.The_Battle_of_the_Labyrinth,The Battle of the Labyrinth,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518607478l/2120932.jpg,Rick Riordan,4.4,701985,Fantasy,Young Adult,"Fantasy 
Mythology",Fiction,,
https://www.goodreads.com/book/show/33516773-big-little-lies,Big Little Lies,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559835163l/33516773._SY475_.jpg,Liane Moriarty,4.27,700652,Fiction,Mystery,Contemporary,"Womens Fiction 
Chick Lit",,
https://www.goodreads.com/book/show/8127.Anne_of_Green_Gables,Anne of Green Gables,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390789015l/8127.jpg,L.M. Montgomery,4.26,694596,Classics,Fiction,Young Adult,Childrens,,
https://www.goodreads.com/book/show/13536860-fifty-shades-freed,Fifty Shades Freed,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336418837l/13536860.jpg,E.L. James,3.86,692183,Romance,"Adult Fiction 
Erotica",Fiction,"Erotica 
BDSM",,
https://www.goodreads.com/book/show/4374400-if-i-stay,If I Stay,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347462970l/4374400.jpg,Gayle Forman,3.95,691696,Young Adult,Romance,Contemporary,Fiction,,
https://www.goodreads.com/book/show/6288.The_Road,The Road,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439197219l/6288._SY475_.jpg,Cormac McCarthy,3.97,691046,Fiction,Science Fiction,"Science Fiction 
Dystopia","Apocalyptic 
Post Apocalyptic",,
https://www.goodreads.com/book/show/31685789-room,Room,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472239721l/31685789._SY475_.jpg,Emma Donoghue,4.06,689994,Fiction,Contemporary,Adult,Adult Fiction,,
https://www.goodreads.com/book/show/32542.A_Time_to_Kill,A Time to Kill,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554303029l/32542.jpg,John Grisham,4.07,688451,Fiction,Mystery,Thriller,"Mystery 
Crime",Suspense,"Thriller 
Legal Thriller"
https://www.goodreads.com/book/show/17333223-the-goldfinch,The Goldfinch,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378710146l/17333223.jpg,Donna Tartt,3.92,686720,Fiction,Contemporary,Literary Fiction,null,,
https://www.goodreads.com/book/show/15241.The_Two_Towers,The Two Towers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298415523l/15241.jpg,J.R.R. Tolkien,4.44,686656,Fantasy,Fiction,Classics,Adventure,,
https://www.goodreads.com/book/show/12296.The_Scarlet_Letter,The Scarlet Letter,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404810944l/12296.jpg,Nathaniel Hawthorne,3.4,685694,Classics,Fiction,"Historical 
Historical Fiction","Academic 
School",,
https://www.goodreads.com/book/show/1202.Freakonomics,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550917827l/1202._SX318_.jpg,Steven D. Levitt,3.97,682197,Nonfiction,Economics,Business,Science,Psychology,
https://www.goodreads.com/book/show/11387515-wonder,Wonder,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545695751l/11387515.jpg,R.J. Palacio,4.45,681693,Young Adult,Fiction,Contemporary,"Childrens 
Middle Grade",Realistic Fiction,
https://www.goodreads.com/book/show/186074.The_Name_of_the_Wind,The Name of the Wind,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515589515l/186074._SX318_.jpg,Patrick Rothfuss,4.54,679401,Fantasy,Fiction,"Fantasy 
Epic Fantasy",null,,
https://www.goodreads.com/book/show/49552.The_Stranger,The Stranger,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1590930002l/49552._SY475_.jpg,Albert Camus,3.98,668969,Classics,Fiction,Philosophy,"Cultural 
France",,
https://www.goodreads.com/book/show/2612.The_Tipping_Point,The Tipping Point: How Little Things Can Make a Big Difference,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473396980l/2612._SY475_.jpg,Malcolm Gladwell,3.97,665932,Nonfiction,Business,Psychology,Sociology,,
https://www.goodreads.com/book/show/35133922-educated,Educated,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1506026635l/35133922.jpg,Tara Westover,4.47,665836,Nonfiction,"Autobiography 
Memoir",Biography,null,,
https://www.goodreads.com/book/show/29056083-harry-potter-and-the-cursed-child,Harry Potter and the Cursed Child: Parts One and Two,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470082995l/29056083._SY475_.jpg,John Tiffany,3.64,655948,Fantasy,Fiction,Young Adult,Plays,,
https://www.goodreads.com/book/show/35545737-a-walk-to-remember,A Walk to Remember,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498755310l/35545737._SY475_.jpg,Nicholas Sparks,4.17,652435,Romance,Fiction,"Womens Fiction 
Chick Lit",Contemporary,Young Adult,
https://www.goodreads.com/book/show/18512.The_Return_of_the_King,The Return of the King,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1520258755l/18512._SY475_.jpg,J.R.R. Tolkien,4.53,652004,Fantasy,Fiction,Classics,null,,
https://www.goodreads.com/book/show/8852.Macbeth,Macbeth,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459795224l/8852._SY475_.jpg,William Shakespeare,3.9,650361,Classics,Plays,Fiction,Drama,,
https://www.goodreads.com/book/show/9361589-the-night-circus,The Night Circus,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387124618l/9361589.jpg,Erin Morgenstern,4.04,647965,Fantasy,Fiction,Romance,"Historical 
Historical Fiction","Fantasy 
Magic",Young Adult
https://www.goodreads.com/book/show/62291.A_Storm_of_Swords,A Storm of Swords,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571318786l/62291.jpg,George R.R. Martin,4.54,647077,Fantasy,Fiction,"Fantasy 
Epic Fantasy",Science Fiction Fantasy,,
https://www.goodreads.com/book/show/24280.Les_Mis_rables,Les Misérables,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411852091l/24280.jpg,Victor Hugo,4.17,646961,Classics,Fiction,"Historical 
Historical Fiction",Literature,,
https://www.goodreads.com/book/show/7244.The_Poisonwood_Bible,The Poisonwood Bible,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412242487l/7244.jpg,Barbara Kingsolver,4.06,645950,Fiction,"Historical 
Historical Fiction","Cultural 
Africa",Classics,,
https://www.goodreads.com/book/show/561456.The_Titan_s_Curse,The Titan's Curse,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361038385l/561456.jpg,Rick Riordan,4.35,645880,Fantasy,Young Adult,"Fantasy 
Mythology",Fiction,,
https://www.goodreads.com/book/show/36381037-cinder,Cinder,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507557775l/36381037.jpg,Marissa Meyer,4.15,645866,Young Adult,Fantasy,Science Fiction,Romance,,
https://www.goodreads.com/book/show/7604.Lolita,Lolita,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377756377l/7604.jpg,Vladimir Nabokov,3.89,641884,Classics,Fiction,Literature,null,,
https://www.goodreads.com/book/show/15823480-anna-karenina,Anna Karenina,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546091617l/15823480._SX318_.jpg,Leo Tolstoy,4.05,640485,Classics,Fiction,"Cultural 
Russia",Romance,,
https://www.goodreads.com/book/show/21853621-the-nightingale,The Nightingale,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451446316l/21853621.jpg,Kristin Hannah,4.58,638671,"Historical 
Historical Fiction",Fiction,Historical,"War 
World War II",,
https://www.goodreads.com/book/show/6310.Charlie_and_the_Chocolate_Factory,Charlie and the Chocolate Factory,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309211401l/6310.jpg,Roald Dahl,4.14,634156,Childrens,Fantasy,Fiction,Classics,,
https://www.goodreads.com/book/show/7171637-clockwork-angel,Clockwork Angel,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1454962884l/7171637._SY475_.jpg,Cassandra Clare,4.33,633789,Fantasy,Young Adult,"Fantasy 
Paranormal",Romance,"Science Fiction 
Steampunk","Historical 
Historical Fiction"
https://www.goodreads.com/book/show/7735333-matched,Matched,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367706191l/7735333.jpg,Ally Condie,3.66,632828,Young Adult,"Science Fiction 
Dystopia",Romance,Science Fiction,Fiction,Fantasy
https://www.goodreads.com/book/show/18045891-sharp-objects,Sharp Objects,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475695315l/18045891.jpg,Gillian Flynn,3.97,631697,Mystery,Fiction,Thriller,"Mystery 
Crime",,
https://www.goodreads.com/book/show/4556058-the-last-olympian,The Last Olympian,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519022209l/4556058.jpg,Rick Riordan,4.51,630192,Fantasy,Young Adult,"Fantasy 
Mythology",Fiction,,
https://www.goodreads.com/book/show/2623.Great_Expectations,Great Expectations,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327920219l/2623.jpg,Charles Dickens,3.77,629635,Classics,Fiction,Literature,"Historical 
Historical Fiction",,
https://www.goodreads.com/book/show/6892870-the-girl-who-kicked-the-hornet-s-nest,The Girl Who Kicked the Hornet's Nest,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327708260l/6892870.jpg,Stieg Larsson,4.22,627370,Fiction,Mystery,Thriller,"Mystery 
Crime",,
https://www.goodreads.com/book/show/5043.The_Pillars_of_the_Earth,The Pillars of the Earth,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576956100l/5043.jpg,Ken Follett,4.32,627135,"Historical 
Historical Fiction",Fiction,Historical,Fantasy,,
https://www.goodreads.com/book/show/6969.Emma,Emma,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373627931l/6969.jpg,Jane Austen,4.01,623273,Classics,Fiction,Romance,"Historical 
Historical Fiction",,
https://www.goodreads.com/book/show/31434883-eleanor-oliphant-is-completely-fine,Eleanor Oliphant Is Completely Fine,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1564647507l/31434883.jpg,Gail Honeyman,4.29,623156,Fiction,Contemporary,Audiobook,null,,
https://www.goodreads.com/book/show/332613.One_Flew_Over_the_Cuckoo_s_Nest,One Flew Over the Cuckoo's Nest,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516211014l/332613._SX318_.jpg,Ken Kesey,4.2,611889,Classics,Fiction,Literature,Psychology,,
https://www.goodreads.com/book/show/452306.The_Sisterhood_of_the_Traveling_Pants,The Sisterhood of the Traveling Pants,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461611233l/452306.jpg,Ann Brashares,3.79,609399,Young Adult,Fiction,"Womens Fiction 
Chick Lit",Contemporary,,
https://www.goodreads.com/book/show/2865.Girl_with_a_Pearl_Earring,Girl with a Pearl Earring,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327197580l/2865.jpg,Tracy Chevalier,3.89,608980,"Historical 
Historical Fiction",Fiction,Historical,Classics,Art,Romance
https://www.goodreads.com/book/show/39988.Matilda,Matilda,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388793265l/39988.jpg,Roald Dahl,4.32,605340,Childrens,Fiction,Fantasy,Classics,,
https://www.goodreads.com/book/show/4137.Me_Talk_Pretty_One_Day,Me Talk Pretty One Day,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431013639l/4137.jpg,David Sedaris,3.99,603859,Humor,Nonfiction,"Autobiography 
Memoir","Writing 
Essays",,
https://www.goodreads.com/book/show/485894.The_Metamorphosis,The Metamorphosis,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359061917l/485894.jpg,Franz Kafka,3.82,602341,Fiction,Classics,Fantasy,Literature,Short Stories,Philosophy
https://www.goodreads.com/book/show/13497.A_Feast_for_Crows,A Feast for Crows,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429538615l/13497.jpg,George R.R. Martin,4.14,601726,Fantasy,Fiction,"Fantasy 
Epic Fantasy",null,,
https://www.goodreads.com/book/show/7144.Crime_and_Punishment,Crime and Punishment,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382846449l/7144.jpg,Fyodor Dostoyevsky,4.22,596161,Classics,Fiction,"Cultural 
Russia",Literature,,
https://www.goodreads.com/book/show/51704136-little-fires-everywhere,Little Fires Everywhere,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582774355l/51704136.jpg,Celeste Ng,4.1,594554,Fiction,null,null,null,,
